Image,Title,Price
https://cdn.shopify.com/s/files/1/0384/0161/products/223943-67_20Hermes_20Candy_20Birkin_20Bag_20Epsom_2030_2D_0002_300x300.jpg?v=1692990756,Hermes Candy Birkin Bag Epsom 30,"$16,325",Very Good
https://cdn.shopify.com/s/files/1/0384/0161/products/230422-1_20Hermes_20Candy_20Birkin_20Bag_20Epsom_2030_2D_0002_300x300.jpg?v=1693595049,Hermes Candy Birkin Bag Epsom 30,"$13,805",Very Good
https://cdn.shopify.com/s/files/1/0384/0161/products/213484-4_20Hermes_20Candy_20Birkin_20Bag_20Epsom_2035_2D_0002_300x300.jpg?v=1686336948,Hermes Candy Birkin Bag Epsom 35,"$10,630",Very Good
